Record Length,2.50E+03,-0.05,0,-0.028,,,,,,,,,,,,,,,,,
,,-0.04152,8.48,0.008,-0.025575758,,,,,,,,,,,,,,,,
,,-0.04148,8.52,-0.024,-0.029171717,,,,,,,,,,,,,,,,
,,-0.04144,8.56,-0.044,-0.032848485,,,,,,,,,,,,,,,,
,,-0.0414,8.6,-0.004,-0.029494949,,,,,,,,,,,,,,,,
,,-0.04136,8.64,-0.036,-0.03240404,,,,,,,,,,,,,,,,
,,-0.04132,8.68,-0.04,-0.028484848,,,,,,,,,,,,,,,,
,,-0.04128,8.72,-0.06,-0.031757576,,,,,,,,,,,,,,,,
,,-0.04124,8.76,-0.004,-0.027757576,,,,,,,,,,,,,,,,
,,-0.0412,8.8,-0.032,-0.031353535,,,,,,,,,,,,,,,,
,,-0.04116,8.84,-0.072,-0.037858586,,,,,,,,,,,,,,,,
,,-0.04112,8.88,-0.044,-0.032040404,,,,,,,,,,,,,,,,
,,-0.04108,8.92,-0.016,-0.037171717,,,,,,,,,,,,,,,,
,,-0.04104,8.96,0.008,-0.034585859,,,,,,,,,,,,,,,,
,,-0.041,9,-0.056,-0.040686869,,,,,,,,,,,,,,,,
,,-0.04096,9.04,-0.028,-0.034181818,,,,,,,,,,,,,,,,
,,-0.04092,9.08,-0.024,-0.035272727,,,,,,,,,,,,,,,,
,,-0.04088,9.12,-0.072,-0.037010101,,,,,,,,,,,,,,,,
,,-0.04084,9.16,-0.044,-0.033333333,,,,,,,,,,,,,,,,
,,-0.0408,9.2,-0.024,-0.034424242,,,,,,,,,,,,,,,,
,,-0.04076,9.24,-0.036,-0.034828283,,,,,,,,,,,,,,,,
,,-0.04072,9.28,-0.068,-0.034383838,,,,,,,,,,,,,,,,
,,-0.04068,9.32,-0.028,-0.038868687,,,,,,,,,,,,,,,,
,,-0.04064,9.36,-0.016,-0.032525253,,,,,,,,,,,,,,,,
,,-0.0406,9.4,-0.016,-0.037333333,,,,,,,,,,,,,,,,
,,-0.04056,9.44,-0.028,-0.030505051,,,,,,,,,,,,,,,,
