,,-0.001912,0.716,0.18,-0.024,-0.024
,,-0.00191,0.718,0.24,-0.02,-0.02
,,-0.001908,0.72,0.24,-0.02,-0.02
,,-0.001906,0.722,0.28,-0.02,-0.02
,,-0.001904,0.724,0.28,-0.02,-0.02
,,-0.001902,0.726,0.3,-0.02,-0.02
,,-0.0019,0.728,0.32,-0.02,-0.02
,,-0.001898,0.73,0.34,-0.02,-0.02
,,-0.001896,0.732,0.36,-0.02,-0.02
,,-0.001894,0.734,0.38,-0.02,-0.02
,,-0.001892,0.736,0.4,-0.02,-0.02
,,-0.00189,0.738,0.42,-0.02,-0.02
,,-0.001888,0.74,0.42,-0.016,-0.016
,,-0.001886,0.742,0.44,-0.02,-0.02
,,-0.001884,0.744,0.44,-0.024,-0.024
,,-0.001882,0.746,0.46,-0.02,-0.02
,,-0.00188,0.748,0.5,-0.02,-0.02
,,-0.001878,0.75,0.48,-0.02,-0.02
,,-0.001876,0.752,0.5,-0.016,-0.016
,,-0.001874,0.754,0.5,-0.02,-0.02
,,-0.001872,0.756,0.5,-0.016,-0.016
,,-0.00187,0.758,0.5,-0.016,-0.016
,,-0.001868,0.76,0.52,-0.02,-0.02
,,-0.001866,0.762,0.52,-0.016,-0.016
,,-0.001864,0.764,0.5,-0.016,-0.016
,,-0.001862,0.766,0.5,-0.016,-0.016
,,-0.00186,0.768,0.5,-0.016,-0.016
,,-0.001858,0.77,0.5,-0.016,-0.016
,,-0.001856,0.772,0.5,-0.012,-0.012
,,-0.001854,0.774,0.5,-0.016,-0.016
,,-0.001852,0.776,0.48,-0.016,-0.016
,,-0.00185,0.778,0.46,-0.016,-0.016
,,-0.001848,0.78,0.46,-0.016,-0.016
,,-0.001846,0.782,0.44,-0.016,-0.016
,,-0.001844,0.784,0.44,-0.016,-0.016
,,-0.001842,0.786,0.44,-0.016,-0.016
,,-0.00184,0.788,0.42,-0.012,-0.012
,,-0.001838,0.79,0.4,-0.016,-0.016
,,-0.001836,0.792,0.38,-0.016,-0.016
,,-0.001834,0.794,0.38,-0.012,-0.012
,,-0.001832,0.796,0.36,-0.016,-0.016
,,-0.00183,0.798,0.32,-0.016,-0.016
,,-0.001828,0.8,0.32,-0.012,-0.012
,,-0.001826,0.802,0.3,-0.012,-0.012
,,-0.001824,0.804,0.26,-0.012,-0.012
,,-0.001822,0.806,0.26,-0.012,-0.012
,,-0.00182,0.808,0.22,-0.012,-0.012
,,-0.001818,0.81,0.22,-0.012,-0.012
,,-0.001816,0.812,0.2,-0.012,-0.012
,,-0.001814,0.814,0.18,-0.012,-0.012
,,-0.001812,0.816,0.14,-0.012,-0.012
,,-0.00181,0.818,0.12,-0.012,-0.012
,,-0.001808,0.82,0.1,-0.008,-0.008
,,-0.001806,0.822,0.08,-0.012,-0.012
,,-0.001804,0.824,0.04,-0.008,-0.008
,,-0.001802,0.826,0.02,-0.008,-0.008
,,-0.0018,0.828,0,-0.012,-0.012
,,-0.001798,0.83,-0.02,-0.008,-0.008
,,-0.001796,0.832,-0.02,-0.008,-0.008
,,-0.001794,0.834,-0.08,-0.008,-0.008
,,-0.001792,0.836,-0.12,-0.012,-0.012
,,-0.00179,0.838,-0.14,-0.012,-0.012
,,-0.001788,0.84,-0.16,-0.012,-0.012
,,-0.001786,0.842,-0.18,-0.008,-0.008
,,-0.001784,0.844,-0.2,-0.008,-0.008
,,-0.001782,0.846,-0.22,-0.008,-0.008
,,-0.00178,0.848,-0.24,-0.008,-0.008
,,-0.001778,0.85,-0.26,-0.008,-0.008
,,-0.001776,0.852,-0.3,-0.008,-0.008
,,-0.001774,0.854,-0.3,-0.008,-0.008
,,-0.001772,0.856,-0.34,-0.008,-0.008
,,-0.00177,0.858,-0.36,-0.008,-0.008
,,-0.001768,0.86,-0.36,-0.008,-0.008
,,-0.001766,0.862,-0.38,-0.008,-0.008
,,-0.001764,0.864,-0.4,-0.008,-0.008
,,-0.001762,0.866,-0.42,-0.008,-0.008
,,-0.00176,0.868,-0.42,-0.008,-0.008
,,-0.001758,0.87,-0.46,-0.008,-0.008
,,-0.001756,0.872,-0.48,-0.004,-0.004
,,-0.001754,0.874,-0.48,-0.008,-0.008
,,-0.001752,0.876,-0.48,-0.008,-0.008
,,-0.00175,0.878,-0.52,-0.004,-0.004
,,-0.001748,0.88,-0.5,-0.008,-0.008
,,-0.001746,0.882,-0.52,-0.004,-0.004
,,-0.001744,0.884,-0.5,-0.004,-0.004
,,-0.001742,0.886,-0.54,-0.004,-0.004
,,-0.00174,0.888,-0.56,-0.008,-0.008
,,-0.001738,0.89,-0.56,-0.008,-0.008
,,-0.001736,0.892,-0.56,-0.004,-0.004
,,-0.001734,0.894,-0.54,-0.008,-0.008
,,-0.001732,0.896,-0.56,-0.004,-0.004
,,-0.00173,0.898,-0.54,-0.004,-0.004
,,-0.001728,0.9,-0.54,-0.004,-0.004
,,-0.001726,0.902,-0.54,-0.008,-0.008
,,-0.001724,0.904,-0.56,-0.004,-0.004
,,-0.001722,0.906,-0.52,-0.004,-0.004
,,-0.00172,0.908,-0.52,-0.004,-0.004
,,-0.001718,0.91,-0.5,-0.004,-0.004
,,-0.001716,0.912,-0.5,-0.004,-0.004
,,-0.001714,0.914,-0.5,0,0
,,-0.001712,0.916,-0.48,-0.004,-0.004
,,-0.00171,0.918,-0.48,-0.004,-0.004
,,-0.001708,0.92,-0.46,0,0
,,-0.001706,0.922,-0.42,-0.004,-0.004
,,-0.001704,0.924,-0.44,-0.004,-0.004
,,-0.001702,0.926,-0.38,-0.004,-0.004
,,-0.0017,0.928,-0.38,0,0
,,-0.001698,0.93,-0.36,-0.004,-0.004
,,-0.001696,0.932,-0.36,-0.004,-0.004
,,-0.001694,0.934,-0.34,-0.004,-0.004
,,-0.001692,0.936,-0.32,-0.004,-0.004
,,-0.00169,0.938,-0.3,0,0
,,-0.001688,0.94,-0.28,0,0
,,-0.001686,0.942,-0.24,0,0
,,-0.001684,0.944,-0.22,0,0
,,-0.001682,0.946,-0.2,-0.004,-0.004
,,-0.00168,0.948,-0.18,0,0
,,-0.001678,0.95,-0.18,0,0
,,-0.001676,0.952,-0.14,0,0
,,-0.001674,0.954,-0.12,0,0
,,-0.001672,0.956,-0.08,0,0
,,-0.00167,0.958,-0.06,0,0
,,-0.001668,0.96,-0.02,0,0
,,-0.001666,0.962,-0.02,0,0
,,-0.001664,0.964,0.02,0.004,0.004
,,-0.001662,0.966,0.04,-0.004,-0.004
,,-0.00166,0.968,0.08,0,0
,,-0.001658,0.97,0.1,0,0
,,-0.001656,0.972,0.12,0.004,0.004
,,-0.001654,0.974,0.14,0.004,0.004
,,-0.001652,0.976,0.18,0.004,0.004
,,-0.00165,0.978,0.2,0.004,0.004
,,-0.001648,0.98,0.2,0.004,0.004
,,-0.001646,0.982,0.24,0,0
,,-0.001644,0.984,0.24,0,0
,,-0.001642,0.986,0.28,0,0
,,-0.00164,0.988,0.3,0,0
,,-0.001638,0.99,0.32,0.004,0.004
,,-0.001636,0.992,0.34,0,0
,,-0.001634,0.994,0.36,0,0
,,-0.001632,0.996,0.38,0,0
,,-0.00163,0.998,0.4,0.004,0.004
,,-0.001628,1,0.4,0.004,0.004
,,-0.001626,1.002,0.44,0,0
,,-0.001624,1.004,0.42,0.004,0.004
,,-0.001622,1.006,0.44,0,0
,,-0.00162,1.008,0.46,0,0
,,-0.001618,1.01,0.48,0.004,0.004
,,-0.001616,1.012,0.46,0.004,0.004
,,-0.001614,1.014,0.5,0.004,0.004
,,-0.001612,1.016,0.5,0.004,0.004
,,-0.00161,1.018,0.5,0.008,0.008
,,-0.001608,1.02,0.5,0.004,0.004
,,-0.001606,1.022,0.5,0.004,0.004
,,-0.001604,1.024,0.5,0.008,0.008
,,-0.001602,1.026,0.5,0.008,0.008
,,-0.0016,1.028,0.5,0.004,0.004
,,-0.001598,1.03,0.5,0.008,0.008
,,-0.001596,1.032,0.5,0.004,0.004
,,-0.001594,1.034,0.5,0.008,0.008
,,-0.001592,1.036,0.5,0.004,0.004
,,-0.00159,1.038,0.48,0.004,0.004
,,-0.001588,1.04,0.48,0.004,0.004
,,-0.001586,1.042,0.48,0.008,0.008
,,-0.001584,1.044,0.46,0.004,0.004
,,-0.001582,1.046,0.44,0.008,0.008
,,-0.00158,1.048,0.44,0.004,0.004
,,-0.001578,1.05,0.42,0.004,0.004
,,-0.001576,1.052,0.4,0.008,0.008
,,-0.001574,1.054,0.4,0.004,0.004
,,-0.001572,1.056,0.38,0.012,0.012
,,-0.00157,1.058,0.36,0.008,0.008
,,-0.001568,1.06,0.36,0.008,0.008
